					ZCE Futures Historical Data(2023OI)
Date       |Contract Code|Pre Settle|Open     |High     |Low      |Close    |Settle|Chg 1   |Chg 2   |Volume (lot)|O.I.|OI Change|Turnover (RMB 10,000)|Final Settle
2023-01-03 |OI301        |11,420.00  |11,188.00|11,462.00|11,096.00|11,432.00|11,364.00 |12.00     |-56.00    |913       |3,274       |-788     |10,375.13    |11,180.00              
2023-01-03 |OI303        |11,036.00  |11,014.00|11,080.00|10,822.00|11,013.00|10,983.00 |-23.00    |-53.00    |30,269    |62,956      |-47      |332,432.24   |                       
2023-01-03 |OI305        |10,746.00  |10,705.00|10,796.00|10,533.00|10,723.00|10,691.00 |-23.00    |-55.00    |269,491   |220,250     |-143     |2,881,067.97 |                       
2023-01-03 |OI307        |10,711.00  |10,699.00|10,785.00|10,515.00|10,711.00|10,679.00 |0.00      |-32.00    |3,206     |21,562      |85       |34,235.30    |                       
2023-01-03 |OI309        |10,502.00  |10,480.00|10,569.00|10,300.00|10,498.00|10,471.00 |-4.00     |-31.00    |3,033     |11,498      |141      |31,758.01    |                       
2023-01-03 |OI311        |10,210.00  |10,207.00|10,344.00|10,096.00|10,302.00|10,226.00 |92.00     |16.00     |50        |1,382       |6        |511.31       |                       
2023-01-04 |OI301        |11,364.00  |11,364.00|11,398.00|11,292.00|11,328.00|11,341.00 |-36.00    |-23.00    |183       |3,112       |-162     |2,075.39     |11,218.00              
2023-01-04 |OI303        |10,983.00  |11,009.00|11,011.00|10,854.00|10,939.00|10,934.00 |-44.00    |-49.00    |33,913    |65,086      |2,130    |370,813.99   |                       
2023-01-04 |OI305        |10,691.00  |10,721.00|10,722.00|10,560.00|10,645.00|10,650.00 |-46.00    |-41.00    |296,120   |218,798     |-1,452   |3,153,550.73 |                       
2023-01-04 |OI307        |10,679.00  |10,702.00|10,734.00|10,561.00|10,691.00|10,659.00 |12.00     |-20.00    |4,149     |22,273      |711      |44,224.62    |                       
2023-01-04 |OI309        |10,471.00  |10,499.00|10,537.00|10,345.00|10,489.00|10,441.00 |18.00     |-30.00    |4,897     |12,751      |1,253    |51,128.31    |                       
2023-01-04 |OI311        |10,226.00  |10,256.00|10,310.00|10,186.00|10,281.00|10,244.00 |55.00     |18.00     |55        |1,390       |8        |563.44       |                       
2023-01-05 |OI301        |11,341.00  |11,300.00|11,300.00|11,136.00|11,136.00|11,277.00 |-205.00   |-64.00    |123       |3,012       |-100     |1,387.09     |11,254.00              
2023-01-05 |OI303        |10,934.00  |10,906.00|10,906.00|10,692.00|10,721.00|10,785.00 |-213.00   |-149.00   |36,856    |64,720      |-366     |397,492.32   |                       
2023-01-05 |OI305        |10,650.00  |10,615.00|10,615.00|10,405.00|10,442.00|10,511.00 |-208.00   |-139.00   |365,164   |205,180     |-13,618  |3,838,091.44 |                       
2023-01-05 |OI307        |10,659.00  |10,648.00|10,659.00|10,475.00|10,508.00|10,580.00 |-151.00   |-79.00    |2,882     |22,518      |245      |30,490.39    |                       
2023-01-05 |OI309        |10,441.00  |10,451.00|10,454.00|10,277.00|10,314.00|10,372.00 |-127.00   |-69.00    |4,119     |13,198      |447      |42,721.30    |                       
2023-01-05 |OI311        |10,244.00  |10,226.00|10,256.00|10,120.00|10,138.00|10,194.00 |-106.00   |-50.00    |176       |1,484       |94       |1,794.09     |                       
2023-01-06 |OI301        |11,277.00  |11,022.00|12,050.00|10,938.00|10,974.00|11,155.00 |-303.00   |-122.00   |35        |3,007       |-5       |390.44       |11,275.00              
2023-01-06 |OI303        |10,785.00  |10,750.00|10,776.00|10,539.00|10,632.00|10,644.00 |-153.00   |-141.00   |37,527    |65,773      |1,053    |399,422.64   |                       
2023-01-06 |OI305        |10,511.00  |10,466.00|10,498.00|10,314.00|10,401.00|10,393.00 |-110.00   |-118.00   |324,334   |205,819     |639      |3,370,890.30 |                       
2023-01-06 |OI307        |10,580.00  |10,530.00|10,562.00|10,397.00|10,472.00|10,456.00 |-108.00   |-124.00   |2,318     |22,861      |343      |24,237.27    |                       
2023-01-06 |OI309        |10,372.00  |10,349.00|10,362.00|10,205.00|10,284.00|10,266.00 |-88.00    |-106.00   |3,133     |13,887      |689      |32,164.35    |                       
2023-01-06 |OI311        |10,194.00  |10,194.00|10,194.00|10,040.00|10,109.00|10,145.00 |-85.00    |-49.00    |237       |1,667       |183      |2,404.41     |                       
2023-01-09 |OI301        |11,155.00  |11,129.00|11,129.00|11,120.00|11,120.00|11,123.00 |-35.00    |-32.00    |149       |2,858       |-149     |1,657.33     |11,290.00              
2023-01-09 |OI303        |10,644.00  |10,580.00|10,650.00|10,452.00|10,491.00|10,540.00 |-153.00   |-104.00   |39,919    |65,586      |-187     |420,763.68   |                       
2023-01-09 |OI305        |10,393.00  |10,350.00|10,408.00|10,200.00|10,234.00|10,301.00 |-159.00   |-92.00    |349,227   |208,240     |2,421    |3,597,397.57 |                       
2023-01-09 |OI307        |10,456.00  |10,442.00|10,479.00|10,286.00|10,311.00|10,381.00 |-145.00   |-75.00    |2,410     |23,164      |303      |25,017.23    |                       
2023-01-09 |OI309        |10,266.00  |10,242.00|10,292.00|10,098.00|10,121.00|10,187.00 |-145.00   |-79.00    |3,465     |14,373      |486      |35,298.34    |                       
2023-01-09 |OI311        |10,145.00  |10,057.00|10,107.00|9,940.00 |9,961.00 |9,990.00  |-184.00   |-155.00   |105       |1,720       |53       |1,048.93     |                       
2023-01-10 |OI301        |11,123.00  |11,290.00|11,290.00|11,290.00|11,290.00|11,290.00 |167.00    |167.00    |4         |2,854       |-4       |45.16        |11,315.00              
2023-01-10 |OI303        |10,540.00  |10,538.00|10,540.00|10,296.00|10,365.00|10,388.00 |-175.00   |-152.00   |36,944    |66,003      |417      |383,785.56   |                       
2023-01-10 |OI305        |10,301.00  |10,260.00|10,286.00|10,037.00|10,103.00|10,139.00 |-198.00   |-162.00   |384,128   |215,461     |7,221    |3,894,524.98 |                       
2023-01-10 |OI307        |10,381.00  |10,351.00|10,351.00|10,101.00|10,161.00|10,211.00 |-220.00   |-170.00   |3,037     |23,514      |350      |31,011.43    |                       
2023-01-10 |OI309        |10,187.00  |10,151.00|10,166.00|9,923.00 |9,980.00 |10,012.00 |-207.00   |-175.00   |4,811     |14,794      |421      |48,169.69    |                       
2023-01-10 |OI311        |9,990.00   |9,978.00 |9,985.00 |9,754.00 |9,803.00 |9,817.00  |-187.00   |-173.00   |509       |1,520       |-200     |4,996.66     |                       
2023-01-11 |OI301        |11,290.00  |11,000.00|11,284.00|10,654.00|11,000.00|11,030.00 |-290.00   |-260.00   |53        |2,817       |-37      |584.57       |11,291.00              
2023-01-11 |OI303        |10,388.00  |10,388.00|10,426.00|10,327.00|10,386.00|10,381.00 |-2.00     |-7.00     |32,785    |65,107      |-896     |340,357.24   |                       
2023-01-11 |OI305        |10,139.00  |10,125.00|10,165.00|10,066.00|10,109.00|10,119.00 |-30.00    |-20.00    |314,711   |213,396     |-2,065   |3,184,652.40 |                       
2023-01-11 |OI307        |10,211.00  |10,193.00|10,214.00|10,134.00|10,174.00|10,180.00 |-37.00    |-31.00    |2,965     |23,541      |27       |30,182.68    |                       
2023-01-11 |OI309        |10,012.00  |10,011.00|10,038.00|9,959.00 |10,002.00|10,000.00 |-10.00    |-12.00    |5,967     |15,156      |362      |59,667.26    |                       
2023-01-11 |OI311        |9,817.00   |9,814.00 |9,848.00 |9,786.00 |9,827.00 |9,822.00  |10.00     |5.00      |184       |1,550       |30       |1,807.16     |                       
2023-01-12 |OI301        |11,030.00  |11,000.00|11,280.00|11,000.00|11,000.00|11,020.00 |-30.00    |-10.00    |141       |2,676       |-141     |1,553.87     |11,248.00              
2023-01-12 |OI303        |10,381.00  |10,407.00|10,407.00|10,248.00|10,274.00|10,315.00 |-107.00   |-66.00    |36,861    |66,317      |1,210    |380,219.28   |                       
2023-01-12 |OI305        |10,119.00  |10,129.00|10,136.00|10,020.00|10,055.00|10,080.00 |-64.00    |-39.00    |369,299   |234,194     |20,798   |3,722,558.45 |                       
2023-01-12 |OI307        |10,180.00  |10,207.00|10,207.00|10,104.00|10,148.00|10,157.00 |-32.00    |-23.00    |4,547     |24,642      |1,101    |46,182.20    |                       
2023-01-12 |OI309        |10,000.00  |10,031.00|10,039.00|9,945.00 |9,988.00 |9,996.00  |-12.00    |-4.00     |7,380     |16,260      |1,104    |73,772.80    |                       
2023-01-12 |OI311        |9,822.00   |9,837.00 |9,856.00 |9,781.00 |9,821.00 |9,822.00  |-1.00     |0.00      |226       |1,636       |86       |2,219.74     |                       
2023-01-13 |OI301        |11,020.00  |11,000.00|11,160.00|11,000.00|11,159.00|11,037.00 |139.00    |17.00     |46        |2,631       |-45      |507.70       |11,206.00              
2023-01-13 |OI303        |10,315.00  |10,259.00|10,276.00|9,984.00 |10,081.00|10,143.00 |-234.00   |-172.00   |43,402    |65,977      |-340     |440,219.85   |                       
2023-01-13 |OI305        |10,080.00  |10,036.00|10,055.00|9,813.00 |9,899.00 |9,937.00  |-181.00   |-143.00   |624,448   |248,264     |14,070   |6,205,203.28 |                       
2023-01-13 |OI307        |10,157.00  |10,139.00|10,155.00|9,971.00 |10,014.00|10,069.00 |-143.00   |-88.00    |8,261     |25,488      |846      |83,178.88    |                       
2023-01-13 |OI309        |9,996.00   |9,980.00 |10,020.00|9,840.00 |9,894.00 |9,934.00  |-102.00   |-62.00    |10,736    |17,724      |1,464    |106,651.99   |                       
2023-01-13 |OI311        |9,822.00   |9,808.00 |9,875.00 |9,730.00 |9,772.00 |9,800.00  |-50.00    |-22.00    |449       |1,796       |160      |4,399.99     |                       
2023-01-16 |OI301        |11,037.00  |11,388.00|11,920.00|11,388.00|11,920.00|11,757.00 |883.00    |720.00    |631       |0           |-2,631   |7,418.63     |11,239.00              
2023-01-16 |OI303        |10,143.00  |10,034.00|10,161.00|9,988.00 |10,112.00|10,100.00 |-31.00    |-43.00    |28,930    |63,437      |-2,540   |292,179.69   |                       
2023-01-16 |OI305        |9,937.00   |9,851.00 |9,959.00 |9,804.00 |9,921.00 |9,899.00  |-16.00    |-38.00    |342,704   |241,732     |-6,532   |3,392,597.49 |                       
2023-01-16 |OI307        |10,069.00  |9,957.00 |10,061.00|9,938.00 |10,031.00|10,021.00 |-38.00    |-48.00    |4,192     |25,576      |88       |42,008.94    |                       
2023-01-16 |OI309        |9,934.00   |9,850.00 |9,933.00 |9,822.00 |9,907.00 |9,889.00  |-27.00    |-45.00    |4,985     |17,952      |228      |49,297.68    |                       
2023-01-16 |OI311        |9,800.00   |9,759.00 |9,809.00 |9,708.00 |9,785.00 |9,773.00  |-15.00    |-27.00    |174       |1,840       |44       |1,700.58     |                       
2023-01-17 |OI303        |10,100.00  |10,104.00|10,189.00|10,096.00|10,128.00|10,143.00 |28.00     |43.00     |21,626    |61,090      |-2,347   |219,352.83   |                       
2023-01-17 |OI305        |9,899.00   |9,917.00 |9,988.00 |9,904.00 |9,936.00 |9,948.00  |37.00     |49.00     |262,702   |239,136     |-2,596   |2,613,239.17 |                       
