					CZCE History data(2022SM)
Trading Day|Contract Code|Prev.Settle|Open     |High     |Low      |Close    |Settlement|Change1   |Change2   |Volume    |OpenInterest|OI Change|Turnover     |DeliverySettlementPrice
2022-01-04 |SM201        |8,190.00   |8,258.00 |8,258.00 |7,974.00 |7,986.00 |8,034.00  |-204.00   |-156.00   |983       |7,500       |-498     |3,947.57     |8,206.00               
2022-01-04 |SM202        |8,222.00   |8,234.00 |8,326.00 |8,002.00 |8,018.00 |8,094.00  |-204.00   |-128.00   |2,696     |14,220      |-1,746   |10,910.79    |                       
2022-01-04 |SM203        |8,228.00   |8,290.00 |8,310.00 |7,994.00 |8,008.00 |8,064.00  |-220.00   |-164.00   |9,121     |30,325      |1,450    |36,774.92    |                       
2022-01-04 |SM204        |8,236.00   |8,220.00 |8,252.00 |8,020.00 |8,032.00 |8,100.00  |-204.00   |-136.00   |2,610     |3,032       |1,591    |10,569.32    |                       
2022-01-04 |SM205        |8,254.00   |8,284.00 |8,350.00 |8,020.00 |8,044.00 |8,108.00  |-210.00   |-146.00   |99,486    |115,033     |12,613   |403,305.62   |                       
2022-01-04 |SM206        |8,234.00   |8,126.00 |8,130.00 |8,038.00 |8,050.00 |8,068.00  |-184.00   |-166.00   |1,195     |2,126       |981      |4,820.30     |                       
2022-01-04 |SM207        |8,222.00   |8,068.00 |8,068.00 |8,038.00 |8,038.00 |8,040.00  |-184.00   |-182.00   |64        |1,484       |-22      |257.25       |                       
2022-01-04 |SM208        |8,194.00   |0.00     |0.00     |0.00     |0.00     |8,076.00  |-118.00   |-118.00   |0         |1,559       |0        |0.00         |                       
2022-01-04 |SM209        |8,202.00   |8,250.00 |8,250.00 |7,992.00 |8,012.00 |8,050.00  |-190.00   |-152.00   |929       |1,197       |469      |3,739.23     |                       
2022-01-04 |SM210        |8,116.00   |0.00     |0.00     |0.00     |0.00     |8,042.00  |-74.00    |-74.00    |0         |162         |0        |0.00         |                       
2022-01-04 |SM211        |8,156.00   |0.00     |0.00     |0.00     |0.00     |8,050.00  |-106.00   |-106.00   |0         |135         |0        |0.00         |                       
2022-01-04 |SM212        |8,126.00   |0.00     |0.00     |0.00     |0.00     |8,066.00  |-60.00    |-60.00    |0         |2           |0        |0.00         |                       
2022-01-05 |SM201        |8,034.00   |8,000.00 |8,068.00 |8,000.00 |8,014.00 |8,018.00  |-20.00    |-16.00    |1,441     |6,402       |-1,098   |5,776.16     |8,174.00               
2022-01-05 |SM202        |8,094.00   |8,038.00 |8,088.00 |8,016.00 |8,028.00 |8,042.00  |-66.00    |-52.00    |2,899     |11,706      |-2,514   |11,656.64    |                       
